sale_id,date,product_id,contract_id,qty,price,revenue
9254,2021-11-30,BL_IND,CON_1,122,5811,708942
9255,2023-07-10,EX_CIRC,CON_24,123,2563,315249
9256,2022-03-07,MX_IND,CON_22,123,11403,1402569
9257,2021-02-16,EX_FLAT,CON_20,132,1971,260172
9258,2021-05-26,MX_IND,CON_17,109,8271,901539
9259,2024-01-27,EX_CIRC,CON_24,100,2286,228600
9260,2023-08-06,ESP,CON_13,128,8768,1122304
9261,2021-01-22,AF_75,CON_23,112,6841,766192
9262,2024-06-19,MX_IND,CON_22,114,11798,1344972
9263,2020-09-21,MX_IND,CON_17,117,11892,1391364
9264,2024-06-12,MX_IND,CON_15,113,10571,1194523
9265,2023-07-20,MX_IND,CON_15,157,9392,1474544
9266,2024-02-02,ESP,CON_10,106,7501,795106
9267,2022-04-03,EX_FLAT,CON_12,108,1667,180036
9268,2023-03-04,AF_75,CON_2,90,9215,829350
9269,2022-08-21,AF_75,CON_23,108,7665,827820
9270,2022-03-15,EX_FLAT,CON_4,98,2161,211778
9271,2022-07-01,MX_IND,CON_22,123,6187,761001
9272,2020-11-07,BL_CHOP,CON_5,103,2163,222789
9273,2020-12-10,MX_IND,CON_17,129,6018,776322
9274,2020-11-29,AF_75,CON_23,125,7518,939750
9275,2024-05-08,FAN_STD,CON_6,124,2030,251720
9276,2024-03-06,BL_KIT,CON_21,104,3111,323544
9277,2022-10-22,EX_FLAT,CON_20,124,1939,240436
9278,2020-12-30,BL_KIT,CON_21,121,3347,404987
9279,2020-02-12,BL_KIT,CON_21,142,2734,388228
9280,2022-04-10,MX_IND,CON_17,114,8138,927732
9281,2024-01-28,AF_75,CON_2,122,7334,894748
9282,2023-09-18,EX_FLAT,CON_20,119,1756,208964
9283,2023-08-31,AF_5,CON_19,121,6044,731324
9284,2024-07-21,EX_FLAT,CON_4,123,2008,246984
9285,2024-01-07,SW,CON_3,117,2229,260793
9286,2020-12-28,EX_FLAT,CON_4,120,1943,233160
9287,2021-05-16,EX_FLAT,CON_4,139,1922,267158
9288,2023-09-20,EX_CIRC,CON_18,112,2279,255248
9289,2024-12-05,AF_75,CON_23,127,6691,849757
9290,2022-07-26,EX_FLAT,CON_4,117,1694,198198
9291,2022-05-20,MX_IND,CON_22,109,7795,849655
9292,2022-10-09,EX_FLAT,CON_20,129,2120,273480
9293,2020-10-24,EX_CIRC,CON_18,104,2378,247312
9294,2023-03-02,BL_CHOP,CON_11,130,2534,329420
9295,2024-01-04,AF_75,CON_2,121,6582,796422
9296,2021-08-18,AF_5,CON_19,131,6451,845081
9297,2022-05-23,ESP,CON_13,114,8458,964212
9298,2024-06-28,MX_IND,CON_22,132,6500,858000
9299,2024-05-04,EX_FLAT,CON_4,122,1978,241316
9300,2021-05-15,MX_IND,CON_8,124,7799,967076
9301,2023-12-20,EX_FLAT,CON_12,107,1702,182114
9302,2024-05-11,AF_75,CON_2,116,7946,921736
9303,2024-09-06,EX_CIRC,CON_18,119,2213,263347
9304,2024-04-20,EX_FLAT,CON_4,113,2048,231424
9305,2021-06-27,MX_IND,CON_8,123,10594,1303062
9306,2020-02-13,ESP,CON_13,125,6888,861000
9307,2022-03-24,BL_CHOP,CON_11,112,2178,243936
9308,2021-06-03,AF_5,CON_19,125,6357,794625
9309,2021-01-06,EX_CIRC,CON_18,124,2353,291772
9310,2020-01-17,MX_IND,CON_15,120,11223,1346760
9311,2023-08-21,EX_FLAT,CON_20,116,1618,187688
9312,2020-04-14,MX_IND,CON_15,130,6432,836160
9313,2021-09-29,MX_IND,CON_15,115,9162,1053630
9314,2022-07-09,BL_IND,CON_1,101,4232,427432
9315,2024-06-23,BL_IND,CON_1,107,5682,607974
9316,2023-04-09,MX_IND,CON_17,124,8131,1008244
9317,2020-10-30,AF_5,CON_19,133,5554,738682
9318,2022-03-23,BL_IND,CON_1,129,6860,884940
9319,2020-12-11,MX_IND,CON_17,131,10276,1346156
9320,2021-04-03,AF_5,CON_19,109,5868,639612
9321,2020-02-20,AF_75,CON_2,112,8688,973056
9322,2024-11-15,BL_KIT,CON_9,123,2922,359406
9323,2023-04-09,EX_FLAT,CON_4,118,2043,241074
9324,2020-02-28,BL_CHOP,CON_11,134,2496,334464
9325,2020-11-26,BL_CHOP,CON_11,104,2104,218816
9326,2024-01-20,ESP,CON_13,119,7675,913325
9327,2021-05-12,ESP,CON_13,125,8758,1094750
9328,2021-03-24,MX_IND,CON_8,120,9173,1100760
9329,2023-12-25,ESP,CON_10,105,9420,989100
9330,2021-08-17,BL_CHOP,CON_16,118,1882,222076
9331,2022-12-02,EX_FLAT,CON_20,126,2087,262962
9332,2023-01-16,AF_75,CON_14,137,8545,1170665
9333,2024-10-16,MX_IND,CON_17,112,11019,1234128
9334,2024-05-31,ESP,CON_10,124,7058,875192
9335,2022-04-01,BL_CHOP,CON_5,117,2315,270855
9336,2023-03-13,BL_CHOP,CON_5,125,2118,264750
9337,2023-08-20,MX_IND,CON_15,131,8322,1090182
9338,2020-09-16,BL_CHOP,CON_5,132,2200,290400
9339,2020-11-25,BL_CHOP,CON_5,129,2575,332175
9340,2021-06-15,MX_IND,CON_8,122,8067,984174
9341,2023-03-18,AF_75,CON_23,113,8026,906938
9342,2022-02-14,BL_IND,CON_1,116,5020,582320
9343,2022-09-14,ESP,CON_13,100,8773,877300
9344,2021-08-30,AF_75,CON_2,96,8165,783840
9345,2020-03-18,BL_IND,CON_1,110,4036,443960
9346,2022-07-04,AF_75,CON_23,121,6917,836957
9347,2022-06-08,ESP,CON_10,118,9260,1092680
9348,2021-11-26,EX_CIRC,CON_24,114,2761,314754
9349,2020-12-22,BL_KIT,CON_9,110,2803,308330
9350,2024-10-19,BL_CHOP,CON_16,121,2087,252527
9351,2024-11-23,MX_IND,CON_8,127,10276,1305052
9352,2024-03-14,MX_IND,CON_15,110,10635,1169850
9353,2020-06-14,EX_FLAT,CON_4,121,2101,254221
9354,2020-04-12,BL_CHOP,CON_11,110,2022,222420
9355,2021-08-04,AF_75,CON_23,123,7055,867765
9356,2020-02-25,BL_KIT,CON_9,110,3491,384010
9357,2022-01-27,BL_KIT,CON_21,128,3254,416512
9358,2023-02-10,ESP,CON_10,142,8340,1184280
9359,2023-02-01,FAN_STD,CON_7,114,2953,336642
9360,2021-07-18,SW,CON_3,136,1438,195568
9361,2022-02-11,AF_75,CON_23,119,7482,890358
9362,2020-09-12,BL_KIT,CON_21,104,2544,264576
9363,2022-09-22,BL_CHOP,CON_5,118,2014,237652
9364,2020-07-16,EX_CIRC,CON_18,108,2201,237708
9365,2021-09-03,BL_CHOP,CON_16,113,2441,275833
9366,2024-09-17,MX_IND,CON_15,119,7016,834904
9367,2020-12-05,SW,CON_3,139,2011,279529
9368,2021-03-21,AF_5,CON_19,116,6087,706092
9369,2024-03-23,ESP,CON_13,113,7369,832697
9370,2020-08-17,MX_IND,CON_22,117,8058,942786
9371,2020-08-04,MX_IND,CON_17,130,11353,1475890
9372,2020-09-14,ESP,CON_10,107,9196,983972
9373,2023-08-30,MX_IND,CON_17,124,7163,888212
9374,2022-07-24,MX_IND,CON_8,137,10524,1441788
9375,2024-03-12,MX_IND,CON_22,125,9901,1237625
9376,2024-11-28,BL_KIT,CON_21,119,2990,355810
9377,2022-02-11,EX_CIRC,CON_24,115,2170,249550
9378,2021-10-26,AF_75,CON_23,120,6875,825000
9379,2022-03-21,ESP,CON_13,133,8675,1153775
9380,2020-11-20,BL_IND,CON_1,104,5113,531752
9381,2024-11-04,EX_FLAT,CON_4,134,1995,267330
9382,2021-10-27,SW,CON_3,142,2279,323618
9383,2020-02-01,FAN_STD,CON_6,110,2522,277420
9384,2022-12-13,BL_IND,CON_1,135,6978,942030
9385,2020-02-05,EX_CIRC,CON_18,128,2011,257408
9386,2022-10-04,AF_75,CON_2,130,8497,1104610
9387,2023-07-30,EX_FLAT,CON_20,117,1917,224289
9388,2024-11-24,BL_IND,CON_1,121,4657,563497
9389,2022-08-04,ESP,CON_10,128,8409,1076352
9390,2022-08-19,AF_75,CON_14,100,6647,664700
9391,2023-07-08,EX_CIRC,CON_24,113,2428,274364
9392,2023-05-16,ESP,CON_13,137,9434,1292458
9393,2022-09-02,FAN_STD,CON_6,117,2562,299754
9394,2020-04-25,EX_CIRC,CON_18,132,2768,365376
9395,2022-09-11,MX_IND,CON_8,94,10727,1008338
9396,2022-09-12,MX_IND,CON_15,134,7366,987044
9397,2023-05-26,EX_FLAT,CON_4,110,1761,193710
9398,2022-06-21,AF_75,CON_23,126,6680,841680
9399,2020-06-10,BL_CHOP,CON_11,139,2026,281614
9400,2023-10-02,AF_75,CON_14,101,8202,828402
9401,2022-11-24,BL_CHOP,CON_11,115,2527,290605
9402,2020-02-19,FAN_STD,CON_6,116,2230,258680
9403,2021-05-21,BL_KIT,CON_21,111,2606,289266
9404,2021-09-03,MX_IND,CON_8,122,11841,1444602
9405,2020-10-31,EX_CIRC,CON_18,106,2077,220162
9406,2023-09-16,BL_CHOP,CON_16,119,1995,237405
9407,2020-02-05,FAN_STD,CON_7,121,2501,302621
9408,2021-01-24,AF_75,CON_14,114,6811,776454
9409,2024-11-09,FAN_STD,CON_7,116,2944,341504
9410,2023-11-15,EX_CIRC,CON_18,110,2305,253550
9411,2024-11-16,BL_KIT,CON_21,120,3359,403080
9412,2024-01-24,FAN_STD,CON_7,120,2211,265320
9413,2020-07-13,AF_75,CON_23,114,6514,742596
9414,2021-06-03,BL_KIT,CON_9,124,2944,365056
9415,2020-09-16,BL_KIT,CON_9,139,2783,386837
9416,2023-09-29,EX_FLAT,CON_4,120,1645,197400
9417,2022-01-01,AF_75,CON_2,116,9054,1050264
9418,2024-05-12,MX_IND,CON_8,120,6649,797880
9419,2021-03-06,ESP,CON_13,109,8206,894454
9420,2020-03-17,EX_FLAT,CON_4,110,1898,208780
9421,2024-07-08,FAN_STD,CON_7,106,2441,258746
9422,2024-05-25,EX_FLAT,CON_20,117,1679,196443
9423,2022-12-04,MX_IND,CON_8,115,8036,924140
9424,2020-08-27,BL_IND,CON_1,130,6285,817050
9425,2023-05-17,MX_IND,CON_15,124,11517,1428108
9426,2021-06-09,EX_FLAT,CON_20,118,2182,257476
9427,2024-04-15,ESP,CON_13,124,8598,1066152
9428,2020-05-01,FAN_STD,CON_7,143,2657,379951
9429,2020-12-31,BL_CHOP,CON_11,127,2245,285115
9430,2023-07-06,AF_5,CON_19,126,5859,738234
9431,2022-03-16,ESP,CON_10,105,9641,1012305
9432,2021-12-11,BL_KIT,CON_21,116,3307,383612
9433,2022-11-25,BL_IND,CON_1,106,6220,659320
9434,2023-04-16,AF_75,CON_23,110,6513,716430
9435,2023-10-03,BL_KIT,CON_9,135,2576,347760
9436,2024-02-09,BL_CHOP,CON_5,125,2469,308625
9437,2020-04-28,BL_CHOP,CON_5,127,2337,296799
9438,2024-09-10,BL_KIT,CON_21,116,3457,401012
9439,2023-05-04,ESP,CON_13,109,9595,1045855
9440,2024-01-31,FAN_STD,CON_7,106,2259,239454
9441,2021-01-16,BL_CHOP,CON_11,133,2207,293531
9442,2020-01-08,EX_FLAT,CON_12,107,1762,188534
9443,2024-06-25,MX_IND,CON_22,105,6534,686070
9444,2022-02-01,AF_75,CON_23,128,8023,1026944
9445,2021-10-31,MX_IND,CON_15,108,11986,1294488
9446,2020-05-18,BL_CHOP,CON_5,112,2546,285152
9447,2020-01-25,FAN_STD,CON_6,113,2501,282613
9448,2023-02-01,MX_IND,CON_8,118,6960,821280
9449,2021-03-19,BL_CHOP,CON_16,128,1978,253184
9450,2020-06-25,EX_CIRC,CON_24,139,2448,340272
9451,2020-08-30,BL_CHOP,CON_16,115,2583,297045
9452,2021-08-24,EX_CIRC,CON_24,103,2271,233913
9453,2024-08-28,FAN_STD,CON_6,115,1883,216545
9454,2021-10-02,BL_CHOP,CON_11,125,2030,253750
9455,2021-09-28,AF_75,CON_14,116,9181,1064996
9456,2023-06-09,ESP,CON_13,110,9377,1031470
9457,2020-12-06,FAN_STD,CON_6,124,2662,330088
9458,2024-04-30,FAN_STD,CON_7,115,2028,233220
9459,2022-08-23,AF_75,CON_14,116,7241,839956
9460,2023-04-24,EX_FLAT,CON_12,128,1612,206336
9461,2023-06-25,MX_IND,CON_17,133,7548,1003884
9462,2021-04-21,BL_KIT,CON_21,112,2808,314496
9463,2021-04-10,FAN_STD,CON_7,129,2857,368553
9464,2023-11-09,AF_75,CON_23,137,7748,1061476
9465,2021-06-05,ESP,CON_13,106,8932,946792
9466,2020-11-17,BL_CHOP,CON_5,110,2404,264440
9467,2023-09-20,MX_IND,CON_17,141,11869,1673529
9468,2021-01-03,EX_CIRC,CON_24,121,2349,284229
9469,2022-01-04,MX_IND,CON_17,132,8954,1181928
9470,2022-10-29,ESP,CON_10,134,7108,952472
9471,2024-05-02,SW,CON_3,109,1934,210806
9472,2022-08-23,AF_75,CON_23,111,8340,925740
9473,2021-11-16,BL_CHOP,CON_16,115,1953,224595
9474,2024-10-11,AF_5,CON_19,120,5584,670080
9475,2020-04-18,EX_FLAT,CON_20,132,2190,289080
9476,2024-10-06,BL_CHOP,CON_5,120,2501,300120
9477,2024-09-11,MX_IND,CON_8,117,11829,1383993
9478,2022-10-01,BL_CHOP,CON_16,134,2373,317982
9479,2021-09-24,FAN_STD,CON_6,128,2333,298624
9480,2024-01-15,BL_KIT,CON_21,129,2617,337593
9481,2021-08-08,BL_CHOP,CON_5,128,2521,322688
9482,2023-08-02,BL_CHOP,CON_5,110,2296,252560
9483,2020-07-23,BL_CHOP,CON_5,134,1861,249374
9484,2024-10-16,AF_5,CON_19,106,4625,490250
9485,2020-07-21,FAN_STD,CON_6,105,2704,283920
9486,2023-10-15,BL_IND,CON_1,104,4703,489112
9487,2024-07-22,EX_FLAT,CON_12,133,1703,226499
9488,2020-04-03,MX_IND,CON_17,138,6246,861948
9489,2021-08-19,SW,CON_3,125,1948,243500
9490,2020-08-01,BL_CHOP,CON_5,95,2028,192660
9491,2023-02-03,MX_IND,CON_22,119,8200,975800
9492,2022-08-30,BL_CHOP,CON_11,107,2280,243960
9493,2023-09-14,EX_FLAT,CON_4,120,1750,210000
9494,2021-12-14,FAN_STD,CON_7,128,2570,328960
9495,2024-06-26,EX_CIRC,CON_24,113,2784,314592
9496,2022-07-13,MX_IND,CON_17,124,9446,1171304
9497,2022-08-16,ESP,CON_13,122,8565,1044930
9498,2024-05-06,AF_5,CON_19,101,4667,471367
9499,2023-07-06,SW,CON_3,152,1294,196688
9500,2020-03-06,EX_FLAT,CON_4,127,1909,242443
9501,2020-10-21,BL_CHOP,CON_11,114,1820,207480
9502,2023-06-25,EX_CIRC,CON_18,114,2607,297198
9503,2022-05-21,EX_CIRC,CON_18,119,2488,296072
9504,2020-03-05,AF_75,CON_14,120,9476,1137120
9505,2023-06-08,FAN_STD,CON_7,146,2081,303826
9506,2022-09-22,BL_KIT,CON_21,129,2745,354105
9507,2023-04-08,SW,CON_3,134,1250,167500
9508,2022-06-24,MX_IND,CON_15,147,7612,1118964
9509,2024-11-24,BL_IND,CON_1,130,5514,716820
9510,2020-07-22,MX_IND,CON_8,116,7679,890764
9511,2022-06-19,AF_75,CON_2,122,7758,946476
9512,2021-11-12,ESP,CON_10,117,8726,1020942
9513,2023-02-18,MX_IND,CON_8,119,6461,768859
9514,2024-03-26,BL_IND,CON_1,107,5372,574804
9515,2023-02-23,AF_5,CON_19,115,6076,698740
9516,2022-04-12,ESP,CON_10,117,6091,712647
9517,2024-04-14,MX_IND,CON_15,99,8052,797148
9518,2021-08-06,AF_75,CON_23,128,7920,1013760
9519,2020-10-11,ESP,CON_10,121,9555,1156155
9520,2022-06-08,MX_IND,CON_8,115,6901,793615
9521,2023-03-02,FAN_STD,CON_6,116,2212,256592
9522,2021-02-14,EX_FLAT,CON_12,135,1715,231525
9523,2022-12-04,EX_CIRC,CON_24,117,2262,264654
9524,2023-03-03,SW,CON_3,129,2190,282510
9525,2024-11-05,BL_CHOP,CON_5,110,1906,209660
9526,2020-07-13,AF_75,CON_23,101,7209,728109
9527,2022-04-11,ESP,CON_10,126,9176,1156176
9528,2022-11-04,EX_FLAT,CON_20,109,2059,224431
9529,2023-05-22,FAN_STD,CON_6,151,2595,391845
9530,2020-03-09,AF_75,CON_14,123,7630,938490
9531,2022-08-07,MX_IND,CON_17,110,6277,690470
9532,2024-10-20,FAN_STD,CON_6,117,2563,299871
9533,2022-12-07,BL_KIT,CON_21,114,2906,331284
9534,2023-11-22,AF_75,CON_14,108,8659,935172
9535,2022-04-18,BL_CHOP,CON_5,108,2092,225936
9536,2022-12-21,BL_CHOP,CON_16,123,1808,222384
9537,2023-03-02,MX_IND,CON_22,126,6384,804384
9538,2024-01-07,AF_75,CON_23,117,6987,817479
9539,2022-05-16,AF_75,CON_2,116,8344,967904
9540,2021-10-28,ESP,CON_10,114,6086,693804
9541,2024-12-24,BL_KIT,CON_9,132,2771,365772
9542,2022-07-06,BL_CHOP,CON_5,117,2105,246285
9543,2020-07-22,BL_CHOP,CON_5,106,2401,254506
9544,2022-02-25,BL_KIT,CON_21,116,2986,346376
9545,2024-06-26,BL_KIT,CON_21,97,3266,316802
9546,2020-12-06,EX_FLAT,CON_12,117,2102,245934
9547,2022-12-26,EX_FLAT,CON_4,128,1769,226432
9548,2021-12-22,EX_CIRC,CON_18,115,2055,236325
9549,2023-06-02,AF_5,CON_19,124,4894,606856
9550,2024-05-12,ESP,CON_10,108,9672,1044576
9551,2022-08-17,AF_5,CON_19,112,5613,628656
9552,2022-11-22,MX_IND,CON_17,132,11306,1492392
9553,2022-08-12,EX_FLAT,CON_4,121,1625,196625
9554,2021-05-22,FAN_STD,CON_7,105,2531,265755
9555,2024-09-15,MX_IND,CON_15,114,9494,1082316
9556,2021-12-21,FAN_STD,CON_6,101,2368,239168
9557,2021-08-22,EX_FLAT,CON_4,104,1863,193752
9558,2024-07-12,BL_IND,CON_1,109,5985,652365
9559,2021-12-29,BL_CHOP,CON_5,125,1986,248250
9560,2022-08-29,MX_IND,CON_17,109,9090,990810
9561,2022-11-17,FAN_STD,CON_6,125,2350,293750
9562,2023-07-08,BL_KIT,CON_9,111,3384,375624
9563,2020-02-12,AF_75,CON_14,139,6965,968135
9564,2023-11-22,AF_5,CON_19,121,6482,784322
9565,2023-01-29,AF_5,CON_19,133,5357,712481
9566,2023-02-28,FAN_STD,CON_6,129,1916,247164
9567,2023-04-26,AF_75,CON_2,135,7471,1008585
9568,2022-08-06,BL_KIT,CON_21,106,2586,274116
9569,2023-10-08,EX_FLAT,CON_12,117,1735,202995
9570,2023-09-12,MX_IND,CON_17,105,7390,775950
9571,2024-01-21,MX_IND,CON_8,110,8112,892320
9572,2022-10-26,EX_FLAT,CON_20,121,1656,200376
9573,2021-05-11,ESP,CON_10,134,7401,991734
9574,2023-12-02,EX_FLAT,CON_4,139,1863,258957
9575,2020-04-13,BL_CHOP,CON_5,123,2019,248337
9576,2022-10-29,EX_FLAT,CON_4,140,2140,299600
9577,2020-07-19,ESP,CON_10,130,7429,965770
9578,2022-03-05,EX_FLAT,CON_4,122,1962,239364
9579,2024-01-28,MX_IND,CON_8,113,6826,771338
9580,2023-01-26,MX_IND,CON_17,125,8547,1068375
9581,2023-08-21,MX_IND,CON_15,109,11982,1306038
9582,2024-06-04,MX_IND,CON_22,113,10722,1211586
9583,2021-01-28,AF_5,CON_19,109,6024,656616
9584,2023-05-07,SW,CON_3,128,2291,293248
9585,2022-07-09,BL_KIT,CON_21,121,3280,396880
9586,2021-06-16,EX_FLAT,CON_20,132,2178,287496
9587,2021-10-23,FAN_STD,CON_7,141,1811,255351
9588,2023-02-09,MX_IND,CON_8,107,6620,708340
9589,2021-11-28,BL_CHOP,CON_5,109,2263,246667
9590,2024-07-30,AF_75,CON_14,103,8240,848720
9591,2022-08-27,AF_75,CON_23,125,7363,920375
9592,2021-03-10,BL_CHOP,CON_11,119,2260,268940
9593,2021-12-10,EX_FLAT,CON_20,137,1722,235914
9594,2021-07-25,EX_FLAT,CON_12,139,2096,291344
9595,2024-12-28,FAN_STD,CON_7,108,2376,256608
9596,2024-10-31,MX_IND,CON_8,123,7931,975513
9597,2022-08-09,MX_IND,CON_15,97,6781,657757
9598,2022-07-12,ESP,CON_13,126,6487,817362
9599,2020-07-24,MX_IND,CON_17,132,9790,1292280
9600,2022-04-19,FAN_STD,CON_7,109,1801,196309
9601,2022-03-31,BL_CHOP,CON_11,118,2265,267270
9602,2020-07-28,ESP,CON_13,119,9366,1114554
9603,2022-02-28,BL_CHOP,CON_11,138,2600,358800
9604,2022-06-01,EX_CIRC,CON_18,113,2304,260352
9605,2020-04-12,AF_75,CON_23,113,7359,831567
9606,2024-08-02,FAN_STD,CON_6,134,2136,286224
9607,2020-12-01,BL_CHOP,CON_16,127,2097,266319
9608,2024-10-15,BL_KIT,CON_9,120,3459,415080
9609,2024-06-26,FAN_STD,CON_6,118,2082,245676
9610,2021-07-06,AF_75,CON_2,136,7832,1065152
9611,2023-01-02,MX_IND,CON_15,115,6860,788900
9612,2020-08-30,BL_KIT,CON_21,106,3411,361566
9613,2024-10-12,BL_IND,CON_1,131,6969,912939
9614,2023-07-20,EX_CIRC,CON_18,117,2732,319644
9615,2020-12-02,AF_75,CON_23,136,7209,980424
9616,2023-05-22,FAN_STD,CON_6,121,2376,287496
9617,2024-09-22,BL_KIT,CON_21,103,3441,354423
9618,2022-10-30,EX_FLAT,CON_20,118,1986,234348
9619,2021-02-07,EX_CIRC,CON_18,130,2297,298610
9620,2022-05-15,BL_KIT,CON_9,116,3083,357628
9621,2024-06-30,AF_5,CON_19,131,5069,664039
9622,2023-06-25,MX_IND,CON_17,131,6165,807615
9623,2022-11-24,ESP,CON_10,116,9491,1100956
9624,2022-09-24,FAN_STD,CON_7,153,2032,310896
9625,2024-03-31,AF_75,CON_23,109,6987,761583
9626,2020-06-14,ESP,CON_13,126,9295,1171170
9627,2023-03-13,BL_KIT,CON_9,109,2537,276533
9628,2022-01-23,AF_5,CON_19,151,5778,872478
9629,2023-02-19,EX_CIRC,CON_24,126,2186,275436
9630,2022-10-19,FAN_STD,CON_6,131,2007,262917
9631,2024-06-06,BL_KIT,CON_9,125,3481,435125
9632,2023-07-19,FAN_STD,CON_6,128,2817,360576
9633,2020-09-02,MX_IND,CON_15,125,7260,907500
9634,2024-03-27,AF_5,CON_19,114,4780,544920
9635,2020-09-28,BL_CHOP,CON_16,105,1815,190575
9636,2021-12-19,AF_5,CON_19,105,5484,575820
9637,2021-06-15,AF_75,CON_2,113,8692,982196
9638,2020-07-16,SW,CON_3,131,2314,303134
9639,2024-05-20,BL_CHOP,CON_11,120,2507,300840
9640,2024-09-17,EX_CIRC,CON_18,107,2187,234009
9641,2024-03-29,BL_IND,CON_1,116,6330,734280
9642,2023-08-16,BL_CHOP,CON_16,105,1868,196140
9643,2020-06-17,ESP,CON_13,109,9757,1063513
9644,2021-12-01,BL_CHOP,CON_16,141,1973,278193
9645,2021-07-05,MX_IND,CON_22,106,7083,750798
9646,2022-07-09,EX_FLAT,CON_4,121,1966,237886
9647,2023-08-15,BL_CHOP,CON_16,116,1840,213440
9648,2022-11-13,BL_CHOP,CON_5,131,1919,251389
9649,2021-09-02,AF_5,CON_19,125,5422,677750
9650,2021-10-24,MX_IND,CON_15,128,6556,839168
9651,2021-10-21,FAN_STD,CON_7,125,2749,343625
9652,2021-10-18,MX_IND,CON_15,142,7283,1034186
9653,2022-11-10,FAN_STD,CON_7,123,2943,361989
9654,2024-04-15,BL_CHOP,CON_5,132,2464,325248
9655,2021-01-30,AF_75,CON_2,124,8114,1006136
9656,2020-09-22,ESP,CON_10,136,9662,1314032
9657,2020-05-26,MX_IND,CON_17,114,6818,777252
9658,2021-10-09,BL_IND,CON_1,125,6903,862875
9659,2021-12-16,AF_5,CON_19,134,5670,759780
9660,2022-08-27,BL_IND,CON_1,109,6902,752318
9661,2022-02-07,FAN_STD,CON_7,126,2212,278712
9662,2024-08-20,EX_FLAT,CON_20,132,1700,224400
9663,2022-02-10,EX_FLAT,CON_4,122,1817,221674
9664,2021-10-25,FAN_STD,CON_7,100,2763,276300
9665,2020-10-28,AF_75,CON_14,101,7616,769216
9666,2021-06-18,FAN_STD,CON_7,132,2563,338316
9667,2021-08-31,ESP,CON_10,131,6633,868923
9668,2023-10-08,BL_CHOP,CON_16,127,2497,317119
9669,2023-10-12,BL_CHOP,CON_11,150,2489,373350
9670,2022-03-13,BL_CHOP,CON_5,128,2440,312320
9671,2022-02-28,MX_IND,CON_22,142,11865,1684830
9672,2022-02-25,EX_CIRC,CON_18,109,2031,221379
9673,2022-02-05,EX_FLAT,CON_20,118,1926,227268
9674,2024-12-30,AF_75,CON_23,124,9239,1145636
9675,2023-05-08,ESP,CON_13,105,8321,873705
9676,2024-12-25,AF_75,CON_2,98,7157,701386
9677,2023-03-17,EX_FLAT,CON_12,124,1860,230640
9678,2020-01-03,SW,CON_3,143,1942,277706
9679,2021-10-29,MX_IND,CON_22,129,10514,1356306
9680,2020-06-06,MX_IND,CON_8,121,7591,918511
9681,2023-12-20,AF_75,CON_2,107,9347,1000129
9682,2022-09-02,AF_75,CON_23,130,7513,976690
9683,2024-12-03,EX_FLAT,CON_20,108,1973,213084
9684,2020-09-28,EX_CIRC,CON_24,144,2797,402768
9685,2022-06-03,SW,CON_3,106,2253,238818
9686,2021-04-08,BL_KIT,CON_21,116,2635,305660
9687,2020-02-04,EX_FLAT,CON_12,127,1872,237744
9688,2021-04-29,ESP,CON_13,120,9160,1099200
9689,2023-05-23,MX_IND,CON_15,124,9938,1232312
9690,2021-09-28,MX_IND,CON_15,117,11304,1322568
9691,2020-10-27,MX_IND,CON_8,134,9660,1294440
9692,2024-12-06,MX_IND,CON_17,96,7835,752160
9693,2020-03-21,BL_CHOP,CON_11,141,2252,317532
9694,2024-06-28,MX_IND,CON_15,138,11699,1614462
9695,2024-12-25,EX_CIRC,CON_24,120,2332,279840
9696,2023-04-17,EX_FLAT,CON_4,124,2005,248620
9697,2023-06-11,AF_75,CON_2,99,7624,754776
9698,2022-06-09,BL_KIT,CON_21,127,3344,424688
9699,2021-12-10,MX_IND,CON_17,130,9329,1212770
9700,2023-06-24,MX_IND,CON_17,131,9709,1271879
9701,2024-05-23,AF_5,CON_19,112,5288,592256
9702,2024-11-04,FAN_STD,CON_6,118,2900,342200
9703,2022-10-06,FAN_STD,CON_6,127,2453,311531
9704,2021-03-10,BL_CHOP,CON_11,121,2204,266684
9705,2021-01-31,EX_FLAT,CON_4,108,1918,207144
9706,2022-06-29,FAN_STD,CON_6,127,2180,276860
9707,2021-01-16,ESP,CON_13,117,6047,707499
9708,2024-05-11,MX_IND,CON_22,94,10363,974122
9709,2022-09-21,EX_FLAT,CON_12,111,2058,228438
9710,2022-04-13,FAN_STD,CON_7,120,1940,232800
9711,2021-12-14,BL_CHOP,CON_16,128,1988,254464
9712,2023-05-18,EX_CIRC,CON_18,136,2640,359040
9713,2020-06-19,MX_IND,CON_17,104,11694,1216176
9714,2022-05-17,AF_75,CON_2,139,8440,1173160
9715,2022-11-28,EX_CIRC,CON_18,125,2034,254250
9716,2024-10-03,SW,CON_3,111,1474,163614
9717,2024-06-25,EX_FLAT,CON_4,117,1790,209430
9718,2022-10-12,BL_KIT,CON_9,120,2637,316440
9719,2023-01-31,BL_IND,CON_1,102,4549,463998
9720,2021-09-14,EX_FLAT,CON_4,96,1996,191616
9721,2024-09-27,AF_5,CON_19,117,5451,637767
9722,2022-01-16,BL_CHOP,CON_5,113,1882,212666
9723,2020-03-18,MX_IND,CON_17,115,8586,987390
9724,2020-04-17,FAN_STD,CON_6,124,2760,342240
9725,2020-03-03,BL_CHOP,CON_11,125,2439,304875
