date,product_id,stock,product_name,category,type,is_active,avg_daily_demand,coverage_days,stock_status
2021-11-10,ESP,657,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,7.95,Low
2021-11-10,SW,443,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,9.99,Low
2021-11-10,MX_KIT,538,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-10,MX_IND,411,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.49,Critical
2021-11-11,FAN_STD,689,Fan,Cooling,Standard,True,85.31910235358511,8.08,Low
2021-11-11,EX_FLAT,634,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,5.07,Low
2021-11-11,EX_POLY,659,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-11,EX_CIRC,289,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,3.47,Critical
2021-11-11,AF_5,235,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,5.97,Low
2021-11-11,AF_75,421,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,3.45,Critical
2021-11-11,BL_CHOP,616,Chopper Blender,Kitchen,Blender,True,121.46524356869185,5.07,Low
2021-11-11,BL_KIT,393,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,5.01,Low
2021-11-11,BL_IND,347,Industrial Blender,Industrial,Blender,True,38.551176792556106,9.0,Low
2021-11-11,ESP,964,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,11.67,Low
2021-11-11,SW,231,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,5.21,Low
2021-11-11,MX_KIT,266,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-11,MX_IND,363,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.2,Critical
2021-11-12,FAN_STD,192,Fan,Cooling,Standard,True,85.31910235358511,2.25,Critical
2021-11-12,EX_FLAT,448,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.58,Critical
2021-11-12,EX_POLY,355,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-12,EX_CIRC,136,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,1.63,Critical
2021-11-12,AF_5,577,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,14.67,Healthy
2021-11-12,AF_75,731,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.0,Low
2021-11-12,BL_CHOP,466,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.84,Critical
2021-11-12,BL_KIT,799,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,10.19,Low
2021-11-12,BL_IND,715,Industrial Blender,Industrial,Blender,True,38.551176792556106,18.55,Healthy
2021-11-12,ESP,299,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,3.62,Critical
2021-11-12,SW,979,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,22.07,Healthy
2021-11-12,MX_KIT,670,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-12,MX_IND,466,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.83,Critical
2021-11-13,FAN_STD,374,Fan,Cooling,Standard,True,85.31910235358511,4.38,Critical
2021-11-13,EX_FLAT,422,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.37,Critical
2021-11-13,EX_POLY,523,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-13,EX_CIRC,378,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,4.54,Critical
2021-11-13,AF_5,243,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,6.18,Low
2021-11-13,AF_75,853,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,7.0,Low
2021-11-13,BL_CHOP,849,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.99,Low
2021-11-13,BL_KIT,767,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,9.78,Low
2021-11-13,BL_IND,917,Industrial Blender,Industrial,Blender,True,38.551176792556106,23.79,Healthy
2021-11-13,ESP,495,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,5.99,Low
2021-11-13,SW,399,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,8.99,Low
2021-11-13,MX_KIT,571,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-13,MX_IND,726,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,4.4,Critical
2021-11-14,FAN_STD,340,Fan,Cooling,Standard,True,85.31910235358511,3.99,Critical
2021-11-14,EX_FLAT,305,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,2.44,Critical
2021-11-14,EX_POLY,885,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-14,EX_CIRC,847,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.18,Low
2021-11-14,AF_5,415,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,10.55,Low
2021-11-14,AF_75,267,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.19,Critical
2021-11-14,BL_CHOP,442,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.64,Critical
2021-11-14,BL_KIT,498,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,6.35,Low
2021-11-14,BL_IND,537,Industrial Blender,Industrial,Blender,True,38.551176792556106,13.93,Low
2021-11-14,ESP,226,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,2.74,Critical
2021-11-14,SW,294,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,6.63,Low
2021-11-14,MX_KIT,674,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-14,MX_IND,478,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.9,Critical
2021-11-15,FAN_STD,779,Fan,Cooling,Standard,True,85.31910235358511,9.13,Low
2021-11-15,EX_FLAT,410,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.28,Critical
2021-11-15,EX_POLY,451,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-15,EX_CIRC,876,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.53,Low
2021-11-15,AF_5,172,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,4.37,Critical
2021-11-15,AF_75,546,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.48,Critical
2021-11-15,BL_CHOP,976,Chopper Blender,Kitchen,Blender,True,121.46524356869185,8.04,Low
2021-11-15,BL_KIT,160,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,2.04,Critical
2021-11-15,BL_IND,926,Industrial Blender,Industrial,Blender,True,38.551176792556106,24.02,Healthy
2021-11-15,ESP,849,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,10.28,Low
2021-11-15,SW,441,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,9.94,Low
2021-11-15,MX_KIT,677,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-15,MX_IND,930,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.64,Low
2021-11-16,FAN_STD,656,Fan,Cooling,Standard,True,85.31910235358511,7.69,Low
2021-11-16,EX_FLAT,733,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,5.86,Low
2021-11-16,EX_POLY,900,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-16,EX_CIRC,323,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,3.88,Critical
2021-11-16,AF_5,430,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,10.93,Low
2021-11-16,AF_75,603,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.95,Critical
2021-11-16,BL_CHOP,125,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.03,Critical
2021-11-16,BL_KIT,257,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.28,Critical
2021-11-16,BL_IND,627,Industrial Blender,Industrial,Blender,True,38.551176792556106,16.26,Healthy
2021-11-16,ESP,820,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,9.93,Low
2021-11-16,SW,572,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,12.89,Low
2021-11-16,MX_KIT,571,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-16,MX_IND,237,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.44,Critical
2021-11-17,FAN_STD,797,Fan,Cooling,Standard,True,85.31910235358511,9.34,Low
2021-11-17,EX_FLAT,744,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,5.95,Low
2021-11-17,EX_POLY,256,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-17,EX_CIRC,906,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.89,Low
2021-11-17,AF_5,227,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,5.77,Low
2021-11-17,AF_75,847,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.95,Low
2021-11-17,BL_CHOP,867,Chopper Blender,Kitchen,Blender,True,121.46524356869185,7.14,Low
2021-11-17,BL_KIT,723,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,9.22,Low
2021-11-17,BL_IND,227,Industrial Blender,Industrial,Blender,True,38.551176792556106,5.89,Low
2021-11-17,ESP,825,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,9.99,Low
2021-11-17,SW,652,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,14.7,Healthy
2021-11-17,MX_KIT,723,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-17,MX_IND,399,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.42,Critical
2021-11-18,FAN_STD,904,Fan,Cooling,Standard,True,85.31910235358511,10.6,Low
2021-11-18,EX_FLAT,364,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,2.91,Critical
2021-11-18,EX_POLY,645,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-18,EX_CIRC,437,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,5.25,Low
2021-11-18,AF_5,374,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,9.51,Low
2021-11-18,AF_75,661,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,5.42,Low
2021-11-18,BL_CHOP,436,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.59,Critical
2021-11-18,BL_KIT,522,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,6.65,Low
2021-11-18,BL_IND,184,Industrial Blender,Industrial,Blender,True,38.551176792556106,4.77,Critical
2021-11-18,ESP,627,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,7.59,Low
2021-11-18,SW,517,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,11.65,Low
2021-11-18,MX_KIT,402,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-18,MX_IND,951,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.77,Low
2021-11-19,FAN_STD,854,Fan,Cooling,Standard,True,85.31910235358511,10.01,Low
2021-11-19,EX_FLAT,393,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.14,Critical
2021-11-19,EX_POLY,678,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-19,EX_CIRC,941,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,11.31,Low
2021-11-19,AF_5,515,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,13.09,Low
2021-11-19,AF_75,271,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.22,Critical
2021-11-19,BL_CHOP,479,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.94,Critical
2021-11-19,BL_KIT,802,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,10.22,Low
2021-11-19,BL_IND,556,Industrial Blender,Industrial,Blender,True,38.551176792556106,14.42,Healthy
2021-11-19,ESP,113,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,1.37,Critical
2021-11-19,SW,390,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,8.79,Low
2021-11-19,MX_KIT,765,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-19,MX_IND,743,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,4.51,Critical
2021-11-20,FAN_STD,421,Fan,Cooling,Standard,True,85.31910235358511,4.93,Critical
2021-11-20,EX_FLAT,484,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.87,Critical
2021-11-20,EX_POLY,981,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-20,EX_CIRC,485,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,5.83,Low
2021-11-20,AF_5,153,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,3.89,Critical
2021-11-20,AF_75,231,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,1.89,Critical
2021-11-20,BL_CHOP,961,Chopper Blender,Kitchen,Blender,True,121.46524356869185,7.91,Low
2021-11-20,BL_KIT,935,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,11.92,Low
2021-11-20,BL_IND,887,Industrial Blender,Industrial,Blender,True,38.551176792556106,23.01,Healthy
2021-11-20,ESP,712,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,8.62,Low
2021-11-20,SW,546,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,12.31,Low
2021-11-20,MX_KIT,698,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-20,MX_IND,767,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,4.65,Critical
2021-11-21,FAN_STD,888,Fan,Cooling,Standard,True,85.31910235358511,10.41,Low
2021-11-21,EX_FLAT,836,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.69,Low
2021-11-21,EX_POLY,266,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-21,EX_CIRC,529,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,6.36,Low
2021-11-21,AF_5,702,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,17.84,Healthy
2021-11-21,AF_75,490,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.02,Critical
2021-11-21,BL_CHOP,374,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.08,Critical
2021-11-21,BL_KIT,232,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,2.96,Critical
2021-11-21,BL_IND,811,Industrial Blender,Industrial,Blender,True,38.551176792556106,21.04,Healthy
2021-11-21,ESP,707,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,8.56,Low
2021-11-21,SW,968,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,21.82,Healthy
2021-11-21,MX_KIT,978,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-21,MX_IND,193,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.17,Critical
2021-11-22,FAN_STD,268,Fan,Cooling,Standard,True,85.31910235358511,3.14,Critical
2021-11-22,EX_FLAT,781,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.25,Low
2021-11-22,EX_POLY,515,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-22,EX_CIRC,487,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,5.85,Low
2021-11-22,AF_5,842,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,21.4,Healthy
2021-11-22,AF_75,105,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,0.86,Critical
2021-11-22,BL_CHOP,806,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.64,Low
2021-11-22,BL_KIT,229,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,2.92,Critical
2021-11-22,BL_IND,760,Industrial Blender,Industrial,Blender,True,38.551176792556106,19.71,Healthy
2021-11-22,ESP,705,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,8.53,Low
2021-11-22,SW,702,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.83,Healthy
2021-11-22,MX_KIT,346,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-22,MX_IND,497,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.02,Critical
2021-11-23,FAN_STD,896,Fan,Cooling,Standard,True,85.31910235358511,10.5,Low
2021-11-23,EX_FLAT,243,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.94,Critical
2021-11-23,EX_POLY,592,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-23,EX_CIRC,468,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,5.63,Low
2021-11-23,AF_5,975,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,24.78,Healthy
2021-11-23,AF_75,223,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,1.83,Critical
2021-11-23,BL_CHOP,661,Chopper Blender,Kitchen,Blender,True,121.46524356869185,5.44,Low
2021-11-23,BL_KIT,596,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,7.6,Low
2021-11-23,BL_IND,487,Industrial Blender,Industrial,Blender,True,38.551176792556106,12.63,Low
2021-11-23,ESP,817,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,9.89,Low
2021-11-23,SW,540,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,12.17,Low
2021-11-23,MX_KIT,115,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-23,MX_IND,238,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.44,Critical
2021-11-24,FAN_STD,290,Fan,Cooling,Standard,True,85.31910235358511,3.4,Critical
2021-11-24,EX_FLAT,706,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,5.65,Low
2021-11-24,EX_POLY,583,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-24,EX_CIRC,896,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.77,Low
2021-11-24,AF_5,557,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,14.16,Healthy
2021-11-24,AF_75,393,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,3.22,Critical
2021-11-24,BL_CHOP,335,Chopper Blender,Kitchen,Blender,True,121.46524356869185,2.76,Critical
2021-11-24,BL_KIT,137,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,1.75,Critical
2021-11-24,BL_IND,703,Industrial Blender,Industrial,Blender,True,38.551176792556106,18.24,Healthy
2021-11-24,ESP,198,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,2.4,Critical
2021-11-24,SW,196,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,4.42,Critical
2021-11-24,MX_KIT,834,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-24,MX_IND,427,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.59,Critical
2021-11-25,FAN_STD,834,Fan,Cooling,Standard,True,85.31910235358511,9.78,Low
2021-11-25,EX_FLAT,979,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,7.83,Low
2021-11-25,EX_POLY,153,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-25,EX_CIRC,808,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,9.71,Low
2021-11-25,AF_5,201,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,5.11,Low
2021-11-25,AF_75,731,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.0,Low
2021-11-25,BL_CHOP,568,Chopper Blender,Kitchen,Blender,True,121.46524356869185,4.68,Critical
2021-11-25,BL_KIT,590,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,7.52,Low
2021-11-25,BL_IND,508,Industrial Blender,Industrial,Blender,True,38.551176792556106,13.18,Low
2021-11-25,ESP,589,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,7.13,Low
2021-11-25,SW,620,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,13.98,Low
2021-11-25,MX_KIT,504,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-25,MX_IND,922,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.59,Low
2021-11-26,FAN_STD,165,Fan,Cooling,Standard,True,85.31910235358511,1.93,Critical
2021-11-26,EX_FLAT,456,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.65,Critical
2021-11-26,EX_POLY,169,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-26,EX_CIRC,375,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,4.51,Critical
2021-11-26,AF_5,304,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,7.73,Low
2021-11-26,AF_75,689,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,5.65,Low
2021-11-26,BL_CHOP,486,Chopper Blender,Kitchen,Blender,True,121.46524356869185,4.0,Critical
2021-11-26,BL_KIT,975,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,12.43,Low
2021-11-26,BL_IND,460,Industrial Blender,Industrial,Blender,True,38.551176792556106,11.93,Low
2021-11-26,ESP,655,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,7.93,Low
2021-11-26,SW,857,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,19.32,Healthy
2021-11-26,MX_KIT,252,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-26,MX_IND,150,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,0.91,Critical
2021-11-27,FAN_STD,114,Fan,Cooling,Standard,True,85.31910235358511,1.34,Critical
2021-11-27,EX_FLAT,205,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.64,Critical
2021-11-27,EX_POLY,816,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-27,EX_CIRC,255,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,3.07,Critical
2021-11-27,AF_5,798,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,20.29,Healthy
2021-11-27,AF_75,334,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.74,Critical
2021-11-27,BL_CHOP,423,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.48,Critical
2021-11-27,BL_KIT,585,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,7.46,Low
2021-11-27,BL_IND,701,Industrial Blender,Industrial,Blender,True,38.551176792556106,18.18,Healthy
2021-11-27,ESP,400,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,4.84,Critical
2021-11-27,SW,310,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,6.99,Low
2021-11-27,MX_KIT,804,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-27,MX_IND,205,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.24,Critical
2021-11-28,FAN_STD,384,Fan,Cooling,Standard,True,85.31910235358511,4.5,Critical
2021-11-28,EX_FLAT,767,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.13,Low
2021-11-28,EX_POLY,902,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-28,EX_CIRC,112,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,1.35,Critical
2021-11-28,AF_5,534,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,13.57,Low
2021-11-28,AF_75,592,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.86,Critical
2021-11-28,BL_CHOP,113,Chopper Blender,Kitchen,Blender,True,121.46524356869185,0.93,Critical
2021-11-28,BL_KIT,684,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,8.72,Low
2021-11-28,BL_IND,293,Industrial Blender,Industrial,Blender,True,38.551176792556106,7.6,Low
2021-11-28,ESP,856,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,10.36,Low
2021-11-28,SW,433,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,9.76,Low
2021-11-28,MX_KIT,358,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-28,MX_IND,103,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,0.62,Critical
2021-11-29,FAN_STD,528,Fan,Cooling,Standard,True,85.31910235358511,6.19,Low
2021-11-29,EX_FLAT,810,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.48,Low
2021-11-29,EX_POLY,882,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-29,EX_CIRC,279,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,3.35,Critical
2021-11-29,AF_5,575,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,14.62,Healthy
2021-11-29,AF_75,723,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,5.93,Low
2021-11-29,BL_CHOP,687,Chopper Blender,Kitchen,Blender,True,121.46524356869185,5.66,Low
2021-11-29,BL_KIT,116,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,1.48,Critical
2021-11-29,BL_IND,884,Industrial Blender,Industrial,Blender,True,38.551176792556106,22.93,Healthy
2021-11-29,ESP,873,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,10.57,Low
2021-11-29,SW,278,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,6.27,Low
2021-11-29,MX_KIT,659,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-29,MX_IND,486,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.95,Critical
2021-11-30,FAN_STD,111,Fan,Cooling,Standard,True,85.31910235358511,1.3,Critical
2021-11-30,EX_FLAT,921,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,7.37,Low
2021-11-30,EX_POLY,663,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-11-30,EX_CIRC,773,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,9.29,Low
2021-11-30,AF_5,164,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,4.17,Critical
2021-11-30,AF_75,342,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.81,Critical
2021-11-30,BL_CHOP,169,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.39,Critical
2021-11-30,BL_KIT,882,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,11.24,Low
2021-11-30,BL_IND,929,Industrial Blender,Industrial,Blender,True,38.551176792556106,24.1,Healthy
2021-11-30,ESP,407,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,4.93,Critical
2021-11-30,SW,419,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,9.45,Low
2021-11-30,MX_KIT,467,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-11-30,MX_IND,389,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.36,Critical
2021-12-01,FAN_STD,921,Fan,Cooling,Standard,True,85.31910235358511,10.79,Low
2021-12-01,EX_FLAT,556,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,4.45,Critical
2021-12-01,EX_POLY,107,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-12-01,EX_CIRC,583,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,7.01,Low
2021-12-01,AF_5,744,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,18.91,Healthy
2021-12-01,AF_75,445,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,3.65,Critical
2021-12-01,BL_CHOP,812,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.69,Low
